website,snapshot_number,snapshot_date,start_date_str,end_date_str,ttt,los,name,rating,price,reviews_amount
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hyatt Place NYC Chelsea,"7.9
Scored 7.9",₪ 693,"15,066 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hilton Garden Inn New York Times Square South,"8.1
Scored 8.1",₪ 651,"4,243 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,AC Hotel by Marriott New York Downtown,"8.5
Scored 8.5",₪ 608,"1,780 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hyatt Place New York City/Times Square,"7.6
Scored 7.6",₪ 693,"21,747 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,The Herald by LuxUrban,"7.8
Scored 7.8",₪ 655,"6,647 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Wingate by Wyndham New York Midtown South/5th Ave,"8.1
Scored 8.1",₪ 659,"2,043 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Broadway Plaza Hotel,"8.7
Scored 8.7",₪ 706,830 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Pod Times Square,"8.1
Scored 8.1",₪ 651,"21,885 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Tuscany by LuxUrban,"7.4
Scored 7.4",₪ 569,"2,297 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,SpringHill Suites by Marriott New York Midtown Manhattan/Fifth Avenue,"8.1
Scored 8.1",₪ 693,989 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,The Manhattan at Times Square,"5.6
Scored 5.6",₪ 558,"7,322 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Courtyard by Marriott Times Square West,"8.2
Scored 8.2",₪ 700,"2,714 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,"8.4
Scored 8.4",₪ 608,"4,980 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hyatt Centric Midtown 5th Avenue New York,"8.1
Scored 8.1",₪ 779,697 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Margaritaville Resort Times Square,"8.7
Scored 8.7","₪ 1,324","3,006 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,"8.5
Scored 8.5",₪ 746,"1,614 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,NH Collection New York Madison Avenue,"8.3
Scored 8.3","₪ 1,275","1,969 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"U Hotel Fifth Avenue, Empire State Building","7.9
Scored 7.9",₪ 581,"2,957 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Courtyard by Marriott New York Manhattan/ Fifth Avenue,"8.0
Scored 8.0",₪ 779,"1,224 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hilton Garden Inn New York/Midtown Park Avenue,"8.0
Scored 8.0",₪ 633,"1,856 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Four Points by Sheraton New York Downtown,"7.3
Scored 7.3",₪ 565,"2,366 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Executive Hotel Le Soleil New York,"8.4
Scored 8.4",₪ 916,"3,872 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,CIVILIAN Hotel,"8.6
Scored 8.6",₪ 779,"3,582 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,"8.0
Scored 8.0",₪ 779,"5,583 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Artezen Hotel,"9.1
Scored 9.1",₪ 955,"1,055 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Courtyard by Marriott New York Manhattan/Chelsea,"8.3
Scored 8.3",₪ 779,"1,434 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Four Points by Sheraton Manhattan Midtown West,"8.1
Scored 8.1",₪ 728,"2,231 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Soho Grand Hotel,"8.3
Scored 8.3","₪ 1,335","1,778 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"The Draper New York, Tapestry Collection by Hilton","8.4
Scored 8.4",₪ 736,"1,455 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,The Pearl Hotel,"8.6
Scored 8.6",₪ 864,"1,852 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Royalton New York,"7.7
Scored 7.7",₪ 832,"2,402 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Doubletree By Hilton New York Times Square West,"7.1
Scored 7.1",₪ 651,"14,577 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Sheraton Tribeca New York Hotel,"7.7
Scored 7.7",₪ 864,"3,258 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Delta Hotels by Marriott New York Times Square,"7.7
Scored 7.7",₪ 719,"2,422 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"Dream Downtown, by Hyatt","7.4
Scored 7.4",₪ 912,"1,393 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Fairfield Inn & Suites by Marriott New York Manhattan/Chelsea,"7.8
Scored 7.8",₪ 651,"1,005 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"Hotel Indigo NYC Financial District, an IHG Hotel","8.8
Scored 8.8",₪ 608,"1,025 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,citizenM New York Bowery,"8.7
Scored 8.7",₪ 907,"3,052 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hotel Edison Times Square,"7.4
Scored 7.4",₪ 762,"15,184 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,DoubleTree by Hilton New York Midtown Fifth Ave,"7.4
Scored 7.4",₪ 736,441 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,The Manhattan Club,"8.1
Scored 8.1",₪ 811,"3,462 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Riu Plaza New York Times Square,"8.4
Scored 8.4",₪ 903,"7,558 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Pestana Park Avenue,"8.6
Scored 8.6",₪ 767,"1,140 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hyatt Herald Square New York,"8.0
Scored 8.0",₪ 800,"1,303 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hotel Hayden New York,"7.1
Scored 7.1",₪ 746,"2,585 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"The New Yorker, A Wyndham Hotel","7.7
Scored 7.7",₪ 775,"14,892 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"The Bernic Hotel New York City,Tapestry Collection by Hilton","8.1
Scored 8.1",₪ 693,"1,049 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"Holiday Inn Express - Times Square South, an IHG Hotel","7.8
Scored 7.8",₪ 822,"3,652 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Element Times Square West,"7.7
Scored 7.7",₪ 658,"7,290 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hilton Garden Inn New York Central Park South-Midtown West,"7.2
Scored 7.2",₪ 864,"8,277 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel","8.4
Scored 8.4",₪ 907,774 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Motto by Hilton New York City Chelsea,"8.6
Scored 8.6",₪ 796,"2,522 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hampton Inn Manhattan-35th St Empire State Bldg,"8.2
Scored 8.2",₪ 758,"6,171 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,SoHo 54,"7.1
Scored 7.1",₪ 608,"2,697 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"Crowne Plaza Times Square Manhattan, an IHG Hotel","7.8
Scored 7.8",₪ 886,"6,364 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Fairfield Inn & Suites by Marriott New York Manhattan/Fifth Avenue,"7.4
Scored 7.4",₪ 651,580 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,AC Hotel by Marriott New York Times Square,"8.3
Scored 8.3",₪ 864,742 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Carnegie Hotel,"8.6
Scored 8.6",₪ 921,"2,037 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"InterContinental New York Barclay Hotel, an IHG Hotel","8.0
Scored 8.0","₪ 1,247","1,526 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,DoubleTree by Hilton New York Times Square South,"7.9
Scored 7.9",₪ 779,"6,030 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,City Club Hotel,"7.2
Scored 7.2",₪ 775,"2,102 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hilton Garden Inn West 35th Street,"8.3
Scored 8.3",₪ 779,"2,947 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,LUMA Hotel - Times Square,"9.0
Scored 9.0","₪ 1,104","3,829 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Moxy NYC Downtown,"8.1
Scored 8.1",₪ 717,"1,363 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Leon Hotel LES,"8.1
Scored 8.1",₪ 661,"2,235 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Royalton Park Avenue,"8.3
Scored 8.3","₪ 1,143","1,849 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Virgin Hotels New York City,"8.4
Scored 8.4",₪ 799,917 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"Holiday Inn Express Manhattan Midtown West, an IHG Hotel","7.0
Scored 7.0",₪ 565,"1,373 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,HGU New York,"7.6
Scored 7.6",₪ 738,"2,038 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Park Central,"7.3
Scored 7.3",₪ 865,"5,223 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Moxy NYC Chelsea,"8.3
Scored 8.3",₪ 993,"3,367 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Moxy NYC East Village,"8.2
Scored 8.2",₪ 993,"1,919 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,33 Seaport Hotel New York,"8.6
Scored 8.6","₪ 1,545",479 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Courtyard by Marriott New York Manhattan/Central Park,"8.2
Scored 8.2","₪ 1,207","5,604 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hyatt Place New York/Midtown-South,"8.2
Scored 8.2",₪ 693,"3,209 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hotel Belleclaire Central Park,"8.1
Scored 8.1",₪ 769,"4,224 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Four Points by Sheraton Midtown - Times Square,"8.1
Scored 8.1",₪ 907,"2,196 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Pod 39,"8.1
Scored 8.1",₪ 693,"11,088 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,SpringHill Suites by Marriott New York Manhattan Chelsea,"8.2
Scored 8.2",₪ 950,"8,556 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hotel St. James,"7.9
Scored 7.9",₪ 716,"2,382 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"InterContinental New York Times Square, an IHG Hotel","8.1
Scored 8.1","₪ 1,143","1,757 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"Marriott Vacation Club®, New York City ","8.7
Scored 8.7",₪ 950,340 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Embassy Suites By Hilton New York Manhattan Times Square,"7.8
Scored 7.8",₪ 907,"4,491 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Courtyard by Marriott New York World Trade Center Area,"7.8
Scored 7.8",₪ 608,"2,669 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Best Western Premier Empire State Hotel,"8.3
Scored 8.3",₪ 612,"1,383 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Archer Hotel New York,"8.6
Scored 8.6","₪ 1,078",970 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Courtyard New York Manhattan/Midtown West,"8.5
Scored 8.5","₪ 1,143","2,723 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Riu Plaza Manhattan Times Square,"8.6
Scored 8.6","₪ 1,082","11,485 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,UNTITLED 3 Freeman Alley,"8.6
Scored 8.6",₪ 794,252 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,DoubleTree by Hilton Hotel New York City - Chelsea,"7.3
Scored 7.3",₪ 779,"2,453 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,70 Park Avenue Hotel,"8.3
Scored 8.3",₪ 886,"1,790 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Fairfield Inn & Suites by Marriott New York Manhattan/Central Park,"7.9
Scored 7.9",₪ 864,"1,234 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Arlo NoMad,"8.2
Scored 8.2",₪ 971,"2,306 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,MOXY NYC Times Square,"8.1
Scored 8.1",₪ 907,"7,799 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hilton Garden Inn New York/Manhattan-Chelsea,"7.9
Scored 7.9",₪ 864,"4,391 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Millennium Downtown New York,"7.4
Scored 7.4",₪ 886,"4,916 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"Holiday Inn New York City - Times Square, an IHG Hotel","7.7
Scored 7.7",₪ 586,"2,133 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Aliz Hotel Times Square,"8.0
Scored 8.0",₪ 715,"5,389 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Motto By Hilton New York City Times Square,"8.1
Scored 8.1",₪ 824,283 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,"8.2
Scored 8.2",₪ 805,"5,270 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"EVEN Hotel New York - Times Square South, an IHG Hotel","8.5
Scored 8.5",₪ 817,556 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,The Frederick Hotel Tribeca,"8.0
Scored 8.0",₪ 851,"2,205 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Warwick New York,"8.0
Scored 8.0","₪ 1,100","6,253 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,The Gregorian New York City,"8.3
Scored 8.3",₪ 886,443 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Conrad New York Downtown,"9.0
Scored 9.0","₪ 1,642",716 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,La Quinta by Wyndham Time Square South,"8.3
Scored 8.3",₪ 860,"3,844 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"Hotel Shocard Broadway, Times Square","7.3
Scored 7.3",₪ 678,"2,281 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hampton Inn Manhattan Chelsea,"7.7
Scored 7.7",₪ 779,"1,833 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Iroquois New York Times Square,"8.2
Scored 8.2","₪ 1,155","2,728 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Romer Hell's Kitchen,"8.7
Scored 8.7",₪ 929,"1,013 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Courtyard New York Manhattan/Upper East Side,"7.7
Scored 7.7",₪ 907,755 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Arlo SoHo,"8.0
Scored 8.0","₪ 1,036","2,106 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"Staypineapple, An Artful Hotel, Midtown New York","8.7
Scored 8.7",₪ 850,"1,427 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,45 Times Square Hotel,"8.3
Scored 8.3",₪ 762,"1,491 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,West Side YMCA,"6.6
Scored 6.6",₪ 422,"13,015 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hampton Inn Madison Square Garden,"7.5
Scored 7.5",₪ 736,"1,221 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,The Belvedere Hotel,"8.0
Scored 8.0",₪ 829,"5,413 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"The Jewel Hotel, New York","8.6
Scored 8.6",₪ 953,"2,903 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Tempo By Hilton New York Times Square,"8.6
Scored 8.6","₪ 1,125",590 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,"Hotel 50 Bowery, part of JdV by Hyatt","8.5
Scored 8.5",₪ 995,937 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,INNSiDE by Meliá New York Nomad,"8.5
Scored 8.5",₪ 912,982 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,The Chelsean New York,"7.1
Scored 7.1",₪ 693,"1,460 reviews"
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hampton Inn by Hilton New York Times Square,"7.7
Scored 7.7",₪ 907,497 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hilton New York Fashion District,"7.3
Scored 7.3",₪ 800,733 reviews
Booking,1,11 May 2024,12 May 2024,13 May 2024,1,1,Hampton Inn Manhattan Grand Central,"7.8
Scored 7.8",₪ 864,"1,393 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,NH Collection New York Madison Avenue,"8.3
Scored 8.3","₪ 3,243","1,969 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Hyatt Place New York City/Times Square,"7.6
Scored 7.6","₪ 1,900","21,747 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,The Pearl Hotel,"8.6
Scored 8.6","₪ 2,200","1,852 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Pod Times Square,"8.1
Scored 8.1","₪ 1,807","21,885 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,33 Seaport Hotel New York,"8.6
Scored 8.6","₪ 3,398",479 reviews
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Wingate by Wyndham New York Midtown South/5th Ave,"8.1
Scored 8.1","₪ 2,010","2,043 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Executive Hotel Le Soleil New York,"8.4
Scored 8.4","₪ 2,730","3,872 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,"The New Yorker, A Wyndham Hotel","7.7
Scored 7.7","₪ 1,977","14,892 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,"U Hotel Fifth Avenue, Empire State Building","7.9
Scored 7.9","₪ 1,667","2,957 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,citizenM New York Bowery,"8.7
Scored 8.7","₪ 2,371","3,052 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,The Dominick Hotel,"8.6
Scored 8.6","₪ 6,464","1,089 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,"InterContinental New York Times Square, an IHG Hotel","8.1
Scored 8.1","₪ 3,055","1,757 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,SpringHill Suites by Marriott New York Manhattan Chelsea,"8.2
Scored 8.2","₪ 2,200","8,556 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Riu Plaza New York Times Square,"8.4
Scored 8.4","₪ 2,491","7,558 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Soho Grand Hotel,"8.3
Scored 8.3","₪ 4,895","1,778 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Margaritaville Resort Times Square,"8.7
Scored 8.7","₪ 5,000","3,006 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,"Crowne Plaza Times Square Manhattan, an IHG Hotel","7.8
Scored 7.8","₪ 2,328","6,364 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Casablanca Hotel by Library Hotel Collection,"9.1
Scored 9.1","₪ 2,803",330 reviews
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Royalton New York,"7.7
Scored 7.7","₪ 3,042","2,402 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Riu Plaza Manhattan Times Square,"8.6
Scored 8.6","₪ 2,790","11,485 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Hyatt Centric Times Square New York,"8.3
Scored 8.3","₪ 3,271","1,242 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Hyatt Place NYC Chelsea,"7.9
Scored 7.9","₪ 2,371","15,066 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,The Herald by LuxUrban,"7.8
Scored 7.8","₪ 2,165","6,647 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Virgin Hotels New York City,"8.4
Scored 8.4","₪ 3,018",917 reviews
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Motto by Hilton New York City Chelsea,"8.6
Scored 8.6","₪ 2,385","2,522 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Pestana Park Avenue,"8.6
Scored 8.6","₪ 2,234","1,140 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,"Crowne Plaza HY36 Midtown Manhattan, an IHG Hotel","8.4
Scored 8.4","₪ 2,799",774 reviews
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Leon Hotel LES,"8.1
Scored 8.1","₪ 1,634","2,235 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,The Manhattan Club,"8.1
Scored 8.1","₪ 2,862","3,462 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,UNTITLED 3 Freeman Alley,"8.6
Scored 8.6","₪ 2,149",252 reviews
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Hotel Hayden New York,"7.1
Scored 7.1","₪ 1,989","2,585 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,"EVEN Hotel New York - Midtown East, an IHG Hotel","8.2
Scored 8.2","₪ 2,264","1,294 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,INNSiDE by Meliá New York Nomad,"8.5
Scored 8.5","₪ 2,247",982 reviews
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Hotel Edison Times Square,"7.4
Scored 7.4","₪ 2,311","15,184 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,City Club Hotel,"7.2
Scored 7.2","₪ 2,168","2,102 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Hilton Garden Inn New York Times Square South,"8.1
Scored 8.1","₪ 2,371","4,243 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Royalton Park Avenue,"8.3
Scored 8.3","₪ 3,398","1,849 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,The Westin New York at Times Square,"7.9
Scored 7.9","₪ 2,511","1,056 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Walker Hotel Tribeca,"8.0
Scored 8.0","₪ 2,686","1,692 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,MOXY NYC Times Square,"8.1
Scored 8.1","₪ 2,152","7,799 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Hotel Belleclaire Central Park,"8.1
Scored 8.1","₪ 2,176","4,224 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,The Allen Hotel,"7.8
Scored 7.8","₪ 1,716","1,608 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Moxy NYC Chelsea,"8.3
Scored 8.3","₪ 2,692","3,367 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,"The Beekman Tower, Trademark Collection by Wyndham","8.1
Scored 8.1","₪ 2,871","1,166 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Carnegie Hotel,"8.6
Scored 8.6","₪ 2,791","2,037 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Park Central,"7.3
Scored 7.3","₪ 2,615","5,223 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,"8.2
Scored 8.2","₪ 2,204","6,774 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Pod 39,"8.1
Scored 8.1","₪ 1,884","11,088 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,citizenM New York Times Square,"8.6
Scored 8.6","₪ 2,328","3,801 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Courtyard by Marriott New York Manhattan/Central Park,"8.2
Scored 8.2","₪ 3,355","5,604 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,"8.4
Scored 8.4","₪ 2,028","4,980 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Millennium Downtown New York,"7.4
Scored 7.4","₪ 2,456","4,916 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Ameritania at Times Square,"7.9
Scored 7.9","₪ 1,705","5,664 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,"The Jewel Hotel, New York","8.6
Scored 8.6","₪ 2,804","2,903 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,The Manhattan at Times Square,"5.6
Scored 5.6","₪ 1,759","7,322 reviews"
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Roomza Times Square at Pestana CR7,"8.9
Scored 8.9","₪ 2,792",173 reviews
Booking,1,11 May 2024,12 May 2024,14 May 2024,1,2,Four Seasons Hotel New York Downtown,"8.7
Scored 8.7","₪ 9,952",145 reviews
